iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
72,202.1463107,241.818591835517,0.499995349414079,0.0763091953869246,0.3991066,2.1286357,0.0298356,0.3289694
73,204.995212,241.79961525391,0.500002405198093,0.0783387911245247,0.4703604,2.0117344,0.0311931,0.3021585
74,207.778422,241.780302743386,0.500010366177214,0.0786746643014834,0.3996034,1.9909667,0.0275898,0.3308851
75,210.7232512,241.773065594924,0.499997498537589,0.0802571848838863,0.4906668,2.0800691,0.0309135,0.3074595
76,213.5157974,241.761664742391,0.499991881027539,0.081745590374856,0.3949529,1.9965053,0.0299057,0.3362895
77,216.41675,241.746689423569,0.499992444594535,0.0832586370497566,0.4520688,2.0616189,0.0313732,0.3209768
78,219.269881,241.728486632425,0.49999854575754,0.0849337717940678,0.4282145,2.0543253,0.0288869,0.3056216
79,222.091281,241.707565950992,0.500009244702621,0.0929213906484337,0.4126895,1.997077,0.0304274,0.3451986
80,225.0622259,241.697693656019,0.500000803306424,0.10319460396519,0.4216249,2.1622798,0.0309209,0.3200027
81,228.1841384,241.684427739324,0.49999825743249,0.103657934661061,0.422045,2.3133393,0.0287796,0.3230895
82,231.1593855,241.669330948014,0.499999430439491,0.0996866983832738,0.4210102,2.1906692,0.0296828,0.3013631
83,233.890098,241.655823302116,0.49999922225818,0.10158022841965,0.4014786,1.9624807,0.0288363,0.3080799
84,236.6979033,241.643397530679,0.499998246284571,0.102682933140585,0.4029335,2.0269201,0.0341259,0.311063
85,239.5000042,241.633056157616,0.499995048524198,0.0976653510260839,0.414296,2.018063,0.0295681,0.3075488
86,242.3707664,241.615281162272,0.500006643166102,0.0981149447402049,0.3957385,2.1142883,0.0282166,0.300623
87,245.1796191,241.603425539857,0.500010034256217,0.0971705799640039,0.4070549,2.0312654,0.0285883,0.3072338
88,248.003712,241.595977259813,0.5000074240092,0.095576128495145,0.4173115,2.0189212,0.0289477,0.3215543
89,250.8789483,241.592429807481,0.499999434115494,0.0639743633508014,0.4136977,2.0851622,0.0268743,0.3134878
90,253.6954627,241.581083646773,0.500006287169282,0.0635343718192772,0.4043658,2.0442763,0.0287863,0.3044599
91,256.3988893,241.583047328959,0.499990526169185,0.0663796719766309,0.4079574,1.9336866,0.0300805,0.3007235
92,259.2715085,241.574724150601,0.499992960840795,0.0671958556739158,0.4198747,2.0656213,0.0336504,0.317643
93,262.0416101,241.568299966564,0.499992448410058,0.0681267299286058,0.407982,1.9911408,0.030491,0.3082474
94,264.9351891,241.552346969175,0.500008790836024,0.0682694939983504,0.4285373,2.096207,0.0280049,0.3055231
95,267.8018474,241.547817010613,0.500005437785578,0.0691787257401759,0.421509,2.0514881,0.0306633,0.3305206
96,270.784114,241.544031969238,0.500001105472353,0.0691802177676819,0.5076952,2.0708817,0.0310256,0.3362714
97,273.8855126,241.540146573482,0.499997141961481,0.068173016004706,0.4807576,2.1684539,0.0295618,0.3860039
98,277.0438605,241.536046043782,0.499993692661578,0.0676235874059097,0.4686806,2.2320387,0.0382689,0.382354
99,280.0170718,241.521741464449,0.500008090653643,0.0722868128041609,0.4654498,2.1261489,0.0309697,0.3133782
100,282.9423003,241.518572689794,0.500003282663096,0.0691252677680276,0.4467641,2.0736152,0.0308225,0.3391702
101,285.9035819,241.516133768255,0.499997463994501,0.0667005196304077,0.4139967,2.1283673,0.032148,0.350275
102,288.9196285,241.504298526123,0.500008177664227,0.0713009240727905,0.4830047,2.1145846,0.0313095,0.3506479
103,291.9384673,241.50262864934,0.500001292980891,0.0666196414600144,0.433485,2.1558045,0.0293064,0.3648087
104,294.8775048,241.50139620139,0.49999385161685,0.0742787837867571,0.4056127,2.1513531,0.029531,0.3169219
105,297.8662399,241.49086302968,0.500002772555704,0.0675579189933332,0.4086741,2.1777174,0.031702,0.3361311
106,300.8211973,241.489909267984,0.499995081934575,0.0753318456357809,0.4383886,2.1117999,0.0295454,0.3413031
107,303.7716752,241.479504818458,0.500003979655024,0.0684263016421783,0.4688428,2.1175675,0.0321667,0.2957848
108,306.7414279,241.478469118877,0.499996616700833,0.0654225124507052,0.4279207,2.1243069,0.0309325,0.3546643
109,309.7744853,241.467543270617,0.500006512404712,0.0696662742219915,0.5019466,2.1309139,0.036847,0.3283076
110,312.6517363,241.46596274766,0.500000183612809,0.0660088601253291,0.4173948,2.0898722,0.0298543,0.3103815
111,315.6220252,241.463994376592,0.499994599020859,0.0655541920758109,0.4370914,2.1368026,0.0288829,0.3314836
112,318.4644564,241.453169665253,0.500004601625848,0.0642240033746216,0.4139931,2.0450934,0.0313632,0.3147924
113,321.3219011,241.452216428639,0.499997633537901,0.0557833418258205,0.4058815,2.0832431,0.0324221,0.300163
114,324.2156838,241.442278835906,0.500006501358234,0.0524318052175579,0.4384098,2.0837359,0.0289123,0.3133973
115,327.2490735,241.441856550449,0.499998946764515,0.053221243435786,0.4206469,2.1995203,0.0295176,0.3470436
116,330.297307,241.440492911946,0.499993037958491,0.0555999048644256,0.4464304,2.2093826,0.0320266,0.3261072
117,333.376084,241.429205961185,0.500004346802543,0.0548980867947791,0.4580319,2.2129955,0.0294105,0.3459096
118,336.5696313,241.426166555061,0.500001254620298,0.0557500454428579,0.4383353,2.2597423,0.0386323,0.4147557
119,339.7442867,241.422731657466,0.499998915199783,0.0566337815879286,0.4164632,2.3714623,0.0299581,0.3272719
120,342.7027639,241.41909220123,0.499997008399205,0.0556926618437702,0.4125465,2.1629675,0.0322252,0.313746
121,345.7374691,241.414563942916,0.499996610618143,0.0559547976684666,0.4081187,2.1980165,0.0304877,0.3626175
122,348.6415383,241.408881157423,0.499998143074747,0.0570545389071849,0.4034723,2.0853401,0.0329797,0.3470528
123,351.604862,241.402524883363,0.500000810173588,0.05829853553455,0.4214828,2.1494599,0.0337704,0.3190099
124,354.5905403,241.39532964159,0.500004896444804,0.0559623318384077,0.4221852,2.1769415,0.030729,0.3247967
125,357.4314537,241.395808844817,0.499995648930474,0.059206706748959,0.4059518,2.0616389,0.0302179,0.3089583
126,360.3456448,241.386783472134,0.500002901854146,0.0580145955956068,0.4072756,2.1322124,0.0313768,0.3054747
127,363.2955379,241.385568681327,0.49999661532074,0.0609173480109424,0.4089827,2.1728326,0.0299445,0.3060719
128,366.2044567,241.374944658965,0.50000662191775,0.061000382284874,0.4157056,2.1041895,0.0292323,0.3257946
129,369.3294545,241.372248372893,0.500002895654291,0.0629680539715164,0.4308334,2.3108925,0.0291294,0.3228622
130,372.4189044,241.369064164702,0.500000092284516,0.0642222737635462,0.4083495,2.2252213,0.0304507,0.3911867
131,375.4715783,241.365123355837,0.4999986604014,0.0662728517431113,0.511452,2.1332317,0.0312098,0.3429804
132,378.4912975,241.359975567309,0.499999292594784,0.0674307280586459,0.4201702,2.1736424,0.0323315,0.3563051
133,381.5198353,241.354026091264,0.500001309516483,0.0673722591358556,0.428568,2.2098452,0.030169,0.3244847
