iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
135,100.8549726,221.019383669231,0.499758899164398,0.199870032062131,0.0417181,0.0543957,0.0103946,0.6802286
136,101.6158444,221.353449131494,0.499506245387486,0.19991785779705,0.0389132,0.0507311,0.0106365,0.6540426
137,102.3651721,221.492920514219,0.49947556537099,0.199897848859532,0.0415643,0.0525074,0.0100175,0.6386687
138,103.1544145,221.45087185927,0.49928642151386,0.19991281846796,0.0427938,0.0530617,0.0117228,0.6742429
139,103.9253002,221.604151667972,0.499296525450999,0.199905629524691,0.041788,0.053017,0.0127769,0.6530439
140,104.6525683,221.085821792883,0.499574474501962,0.199897914671454,0.0397234,0.0527766,0.010682,0.6162032
141,105.4169252,220.884388265975,0.499863363366812,0.19965970169769,0.0467929,0.0534027,0.0101143,0.6470947
142,106.183958,220.76337614609,0.499967451595625,0.199217019202694,0.0381816,0.0495851,0.0134685,0.6572563
143,106.9069292,220.741766596007,0.499988644409238,0.198181415474268,0.0405289,0.0500845,0.0108522,0.6145984
144,107.65488,220.745994810919,0.499996255468654,0.115750447132898,0.0403026,0.0517877,0.0114861,0.6344956
145,108.3493608,220.753599752056,0.499997842519459,0.0433674382147326,0.0446654,0.0535689,0.0108609,0.5787159
146,109.0741855,220.761417195327,0.499998256178905,0.0298603004259577,0.0418809,0.052787,0.0102941,0.6121256
147,109.802549,220.768579538799,0.499998259839167,0.012803100048471,0.043801,0.0542899,0.0111877,0.609407
148,110.5705174,220.771641221588,0.499998115201508,0.0116299671684166,0.0409969,0.0511092,0.0102778,0.6581801
149,111.3036604,220.772740027317,0.499997893044562,0.0143608626066555,0.0438144,0.0566664,0.0103511,0.6129736
150,112.0451693,220.772167252468,0.499997595332023,0.0487064116278168,0.0398913,0.0536413,0.0105311,0.6299336
151,112.8148561,220.768507922834,0.49999676517042,0.140703809872825,0.0391045,0.0582359,0.0106111,0.6542749
152,113.5854246,220.767431835149,0.499995338969473,0.169799072696662,0.0404044,0.051772,0.0103066,0.6613255
153,114.3491626,220.759919473908,0.49999110248961,0.199505234449339,0.0433167,0.0476407,0.0091322,0.6572374
154,115.1270048,220.780021726885,0.499976524614638,0.199207724628289,0.0406142,0.0495564,0.0103972,0.6693598
155,115.9318963,220.810439446815,0.499945780285466,0.199810951718318,0.0394168,0.0513503,0.0130442,0.6939937
156,116.662971,220.87785066127,0.499866116725487,0.199884849464856,0.0435773,0.0547392,0.010458,0.6155301
157,117.4154709,221.310787351488,0.499679372674218,0.199904622707592,0.0384474,0.0479996,0.0108806,0.6485105
158,118.2007237,221.441289160114,0.499296393100195,0.199913885341939,0.0404679,0.0520927,0.0100579,0.6752703
159,118.9825275,222.343524024723,0.498721881124938,0.19989369535643,0.0401277,0.0521601,0.0100725,0.6725889
160,119.758775,222.289044755817,0.498553383026903,0.199907556304243,0.0403822,0.051125,0.0106342,0.6673125
161,120.53956,221.637148857027,0.499070275121545,0.199926780919921,0.0407788,0.0525393,0.0102681,0.6701409
162,121.3114788,221.165261747842,0.499627288172237,0.199904884199414,0.0411926,0.0521156,0.0098587,0.6621141
163,122.0321202,220.823049264247,0.499878427321054,0.199899411412586,0.0417935,0.0576392,0.0111481,0.6007149
164,122.795963,220.735588712495,0.499958966486957,0.19944954770091,0.0413452,0.0523351,0.0104648,0.6505331
165,123.5824155,220.714615983263,0.499982684371441,0.199046529696048,0.0407641,0.0523744,0.0101703,0.6766488
166,124.3608417,220.722032593569,0.499994468199476,0.180829633701184,0.0432232,0.0523389,0.0115541,0.6642252
167,125.1426918,220.737841956832,0.499997202931013,0.103979753018216,0.0410107,0.0524335,0.0101593,0.6701026
168,125.9012582,220.749861838261,0.499997802046805,0.0556584784150357,0.0441693,0.0516667,0.0100904,0.6456587
169,126.6523267,220.762411615487,0.499998287367212,0.0355824667952171,0.0399896,0.053723,0.0107301,0.6368605
170,127.4696535,220.771971610772,0.499998323490121,0.0158834313289494,0.0429645,0.0537058,0.0105239,0.7035139
171,128.2661825,220.779195565814,0.499998146636801,0.0183971660778945,0.0489974,0.0550571,0.0103827,0.6729788
172,129.0533529,220.785160353666,0.499997776723963,0.0465552311812497,0.0417466,0.0531168,0.011203,0.6722606
173,129.8434396,220.791224408427,0.499996785287242,0.0986484756532425,0.0387387,0.0520365,0.0104433,0.6814096
174,130.6353226,220.796104203043,0.499991878573054,0.19846724083245,0.0449239,0.0519872,0.0100118,0.6787638
175,131.4093154,220.825558457238,0.499978431215225,0.198941733469251,0.0412649,0.0542606,0.0104649,0.66009
176,132.1680905,220.833062233258,0.499942870348478,0.199556619848276,0.0422247,0.0515872,0.0110901,0.6471243
177,132.9602879,221.030501126632,0.499848818043696,0.199863955460692,0.0421361,0.0529615,0.0105106,0.6794072
178,133.728902,221.289631481481,0.499625957088559,0.199891515073485,0.0438484,0.0548648,0.0111605,0.651569
179,134.5291976,221.748950128637,0.499166601438024,0.199914039786216,0.0426782,0.0534287,0.0112929,0.6863663
180,135.3000025,222.602644393398,0.498664014121463,0.199917634892327,0.0430855,0.0499586,0.0111185,0.6561075
181,136.0386516,221.821025132816,0.498764801696837,0.199919795720594,0.0439159,0.0473517,0.009094,0.6319584
182,136.7995325,221.47441453331,0.499365434669089,0.19988227507007,0.0402351,0.0496064,0.0130193,0.6477857
183,137.5751895,220.987968291867,0.499787891175928,0.199827724429078,0.0420664,0.0502013,0.0103594,0.6655929
184,138.3088529,220.840765107119,0.499920455342519,0.199649464593242,0.0400555,0.0514472,0.0101954,0.6256273
185,139.0583106,220.777630812022,0.499976023474708,0.190616936750027,0.0442277,0.0540191,0.0109676,0.631532
186,139.8145943,220.773821465742,0.499992409312623,0.121010391342701,0.0425938,0.052973,0.0108355,0.6423707
187,140.5620319,220.784839084214,0.499996607551118,0.111186237702397,0.0404487,0.0525543,0.0103778,0.6353776
188,141.3178693,220.793416558944,0.499997080559842,0.0998807357002975,0.0465017,0.0545066,0.0107138,0.6347368
189,142.1058589,220.796934095001,0.499997803417381,0.0513027437339434,0.0424166,0.0512085,0.0124072,0.6720011
190,142.8805011,220.801540319276,0.499998685471046,0.0165961661413383,0.0395256,0.0527165,0.0099906,0.6655857
191,143.6808233,220.805170859921,0.499998639143324,0.0264247323425686,0.0445029,0.0517826,0.0103513,0.6872111
192,144.4811714,220.805411796904,0.499998407157214,0.0502272632960901,0.0441588,0.0598473,0.0108145,0.6760314
193,145.2730435,220.810604579756,0.499997670207795,0.105475056768826,0.040735,0.0522739,0.0096875,0.6822604
194,146.0448083,220.808043464586,0.49999548744801,0.183075785548746,0.0404959,0.0514535,0.0099301,0.6635387
195,146.7951991,220.816124532505,0.499989047767519,0.199467629197189,0.0392803,0.0514051,0.0096015,0.6435425
196,147.5386937,220.861388076608,0.499972397366389,0.199175068358298,0.0394833,0.0505013,0.0101908,0.6364015
197,148.284832,220.787916544222,0.499950515320643,0.199693997842289,0.0401172,0.0505218,0.0121635,0.6333732
198,149.0633539,221.108613570276,0.499857617845674,0.199895390499021,0.0420747,0.0523583,0.0106319,0.6656836
199,149.8180986,220.999268245144,0.499720634350235,0.199897797776235,0.0417792,0.0537842,0.0113791,0.6381791
200,150.5490571,221.554320551026,0.499444801377379,0.19990474040676,0.0418349,0.0522719,0.0125858,0.6142253
201,151.3500186,221.635290258924,0.49923130958533,0.199931205100437,0.0407627,0.0510553,0.0100293,0.6924146
202,152.0854108,221.531335271957,0.499398179452545,0.19991237979262,0.040811,0.0554529,0.010186,0.6204493
203,152.7969963,221.140849914413,0.499659253374158,0.199914521957856,0.0403139,0.0535171,0.0168738,0.5904309
204,153.5057829,220.935742992067,0.499854646654525,0.199879366106922,0.0393758,0.0497626,0.0092795,0.6040139
205,154.2342878,220.816254787404,0.499950095875525,0.19948046276902,0.0393374,0.0518591,0.0104072,0.617724
206,154.9667328,220.78404866916,0.499982040706928,0.19900142338059,0.040427,0.0500313,0.011167,0.620867
207,155.7366262,220.780926890878,0.499994877379883,0.184822635159991,0.0433342,0.0538759,0.0107275,0.6512439
208,156.4666202,220.788016556731,0.499998127310895,0.143297024296751,0.0441411,0.0474966,0.0096116,0.6221614
209,157.2030733,220.798384685786,0.499999027633998,0.0356589729505458,0.0420028,0.0504273,0.0140408,0.6222002
210,157.9437245,220.806273803031,0.499999225997853,0.0185526094210374,0.0394281,0.0502598,0.0101473,0.6341837
211,158.678837,220.815476669684,0.499999205893687,0.0207488874374141,0.0419471,0.049721,0.010177,0.6264789
212,159.4195317,220.822060895266,0.49999910128067,0.0275968838431485,0.0410823,0.0519813,0.0116048,0.6273654
213,160.1549488,220.829490586911,0.499998974276314,0.0278999222744938,0.0388761,0.0522688,0.0108625,0.6237609
214,160.9258311,220.832549887979,0.499998590173125,0.0480854736597596,0.0429484,0.0521997,0.0101468,0.6589709
215,161.6701762,220.84023766864,0.499997334997681,0.0926007174451551,0.0413965,0.0463812,0.0091569,0.6411878
216,162.4133436,220.856557595158,0.49999221706474,0.178460032436598,0.0399352,0.0521184,0.014582,0.6264565
217,163.1539109,220.859884532175,0.499972613911506,0.197523602909806,0.0426069,0.0520393,0.0110955,0.6265277
