iteration,time_seconds,compliance,volume_fraction,change,beta,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
21,11.9005704,274.570124438851,0.494243865912697,0.198357644231771,1,0.0416752,0.0532621,0.031878,0.4895165
22,12.5368582,266.040366702024,0.496351046179296,0.197955287702847,1,0.044262,0.0550127,0.0323574,0.4966687
23,13.2883286,260.39543664593,0.498485027367483,0.196381815961135,1,0.0445557,0.05708,0.0336417,0.6080258
24,14.0046974,257.32764025769,0.499082685618514,0.196865335049902,1,0.0504493,0.0603848,0.0354423,0.5627951
25,14.6655312,255.033645294413,0.499190221226058,0.194837017039841,1,0.0457455,0.053253,0.0313979,0.5226807
26,15.3243763,252.913890785585,0.499213517760577,0.193964623323874,1,0.0423329,0.0518114,0.030357,0.5268015
27,15.9313071,250.820900415141,0.499180739119326,0.190306537263443,1,0.0418805,0.0525889,0.033452,0.4689685
28,16.5554834,248.647459442881,0.499119808456362,0.1905614793232,1,0.0419026,0.0519491,0.0300791,0.4934072
29,17.2032383,246.516406899879,0.499123075551887,0.190258242744996,1,0.0432054,0.0533553,0.0300984,0.5143548
30,17.82302,244.63348516194,0.499260031494585,0.190684113365311,1,0.0428644,0.0525361,0.0310585,0.4860725
31,18.4459505,243.093598921943,0.499386308430045,0.187104941714208,1,0.0423092,0.0543154,0.0311975,0.4886245
32,19.0978345,241.774053235786,0.499474022066177,0.18605779400944,1,0.0454547,0.0532672,0.0322522,0.5109846
33,19.7504252,240.661468686621,0.499584474405136,0.184689798623256,1,0.0426329,0.054294,0.0338314,0.5126334
34,20.3932257,239.686971278628,0.499629365510949,0.184447877729137,1,0.0415957,0.0533811,0.0323998,0.5056507
35,21.0235165,238.691915711187,0.499604932122083,0.1850232108153,1,0.0426622,0.0541236,0.0317167,0.4951002
36,21.6600262,237.573809036502,0.499543825803275,0.190112475231974,1,0.044648,0.0529072,0.0306189,0.5014732
37,22.2691134,236.707421905948,0.499652696192641,0.175911948980775,1,0.0414195,0.052652,0.0296803,0.4777811
38,22.8815931,236.221634083294,0.499838164871602,0.17467775785967,1,0.0409349,0.0541522,0.031011,0.479669
39,23.5026746,235.901183853623,0.499865695865418,0.175198996537108,1,0.0442271,0.0533343,0.0324829,0.4845922
40,24.1079142,235.644574588239,0.499906955719537,0.169863687606829,1,0.0427161,0.0541765,0.0330911,0.4646608
41,24.7140082,235.446749703422,0.49992271096171,0.166496712043568,1,0.0454307,0.0534526,0.034539,0.4648186
42,25.3047205,235.275946808997,0.49993126787445,0.164808358567295,1,0.0457084,0.0529672,0.0315709,0.4538217
43,25.8997047,235.123859784629,0.499939862691691,0.16052289108411,1,0.041671,0.0532612,0.0300905,0.4631236
44,26.7034701,234.993871656414,0.499950448187613,0.159009082863606,1,0.0491653,0.0574647,0.0341936,0.6536176
45,27.3461858,234.8845220561,0.49995816661983,0.159121387003075,1,0.0447262,0.0603876,0.0327363,0.4965911
46,27.9715431,234.790805020966,0.499964475463149,0.155102389647632,1,0.0428234,0.0553861,0.0315985,0.4878961
47,28.6080052,234.710614989226,0.499969099584261,0.162152440066313,1,0.0416242,0.0551458,0.0318373,0.5011429
48,29.2255297,234.640216366993,0.499972371591214,0.152503255796932,1,0.0479797,0.0552423,0.0338799,0.4723143
49,29.8524348,234.577213792133,0.499975917157002,0.147580928735548,1,0.0404923,0.0537733,0.0306719,0.4937168
50,30.4592721,234.522354627076,0.499978737211867,0.151592896562877,1,0.0444153,0.055287,0.033092,0.4653103
51,31.1451033,213.682591991129,0.530462324713056,0.150099726434037,2,0.03986,0.0539048,0.0306546,0.5537562
52,31.7868822,235.027479081741,0.495865555416536,0.197003416221919,2,0.0428,0.0527831,0.0332081,0.5065165
53,32.4325571,230.573111310267,0.498502383582473,0.194495876508016,2,0.0410147,0.053351,0.0313033,0.5136484
54,33.0657406,229.149326616451,0.499457602209341,0.190732968677008,2,0.0415774,0.053495,0.0308403,0.5007888
55,33.6993597,228.551601644766,0.499735570611556,0.186410031471848,2,0.0409331,0.0541056,0.0313138,0.5003563
56,34.320677,228.202667531905,0.499882542149681,0.182752576230992,2,0.0413976,0.0530192,0.0322043,0.4852829
57,34.9434765,228.018790574644,0.499940935222298,0.159417228891791,2,0.0429915,0.0548393,0.0301381,0.4879763
58,35.5977532,227.915938385362,0.499964483422091,0.159211794950374,2,0.0405166,0.0547853,0.0327404,0.5153956
59,36.2361572,227.849325653247,0.499974987649975,0.162826578186642,2,0.0458606,0.0590599,0.0328267,0.4921121
60,36.8730019,227.800085197635,0.49998046290105,0.164201422816706,2,0.0434972,0.0572934,0.0318997,0.4941852
61,37.512695,227.760812417566,0.499983541950569,0.161234363189201,2,0.0451624,0.0561289,0.0322197,0.4976127
62,38.1588075,227.727545866208,0.49998546205925,0.144710925963258,2,0.0519372,0.0529861,0.0323061,0.5023589
63,38.7997961,227.698133908107,0.499986887954156,0.139911511276654,2,0.0409762,0.0532752,0.0301283,0.5103104
64,39.4398166,227.671967954265,0.499988182147652,0.132229282546125,2,0.0420675,0.0551725,0.0339724,0.4964607
65,40.0732748,227.648133452348,0.499988946673131,0.134039706060651,2,0.0412738,0.0519731,0.0345824,0.4954769
66,40.7242592,227.625940570075,0.499989575364509,0.138759425012908,2,0.04329,0.052381,0.0316141,0.5172268
67,41.3789467,227.604898901266,0.499989944384328,0.141792008716259,2,0.0450615,0.0559671,0.0331187,0.5135318
68,42.0011502,227.584651220506,0.499990276668418,0.137339896707019,2,0.0412789,0.0536516,0.0313999,0.4892429
69,42.6415792,227.564790163933,0.499990297197945,0.121321645071849,2,0.0415772,0.0529785,0.0346272,0.5012623
70,43.26521,227.54504034157,0.499990475144006,0.122141722496792,2,0.0409446,0.0520754,0.031559,0.4907893
71,43.8913839,227.526128407365,0.499991030883117,0.120363987851456,2,0.0410749,0.0528433,0.0296945,0.4959769
72,44.5119298,227.508270302536,0.499991432592517,0.116591745272973,2,0.0415644,0.0516624,0.0310507,0.4893126
73,45.1513525,227.490992266691,0.499991592859857,0.117489591598036,2,0.0415574,0.0537985,0.0334702,0.5009917
74,45.7816943,227.473822971465,0.49999154912774,0.120941987184446,2,0.0416446,0.0528879,0.0310603,0.4977216
75,46.4113919,227.456752123381,0.499991736430995,0.119493961627141,2,0.0407509,0.0546823,0.0308422,0.4971725
76,47.0612736,227.44039900258,0.499992158942639,0.117181692565069,2,0.0439583,0.0556817,0.032142,0.5110323
77,47.693783,227.424775430021,0.499992433417886,0.112407871099639,2,0.0422237,0.052706,0.0372188,0.4892142
78,48.3298154,227.409563617629,0.4999925976752,0.111465710481858,2,0.0412232,0.0534351,0.0305215,0.5030108
79,48.9420638,227.394524928944,0.49999259098695,0.1158949607034,2,0.0405405,0.0535406,0.032684,0.4779993
80,49.572165,227.379447107657,0.499992553512829,0.114615679976889,2,0.0413947,0.0554197,0.0303954,0.4957853
81,50.1886115,227.364676628193,0.49999289630532,0.115018509007284,2,0.0430516,0.0534082,0.0320038,0.4805709
82,50.7949541,227.350545223157,0.499993240248284,0.114230757848762,2,0.0399803,0.050036,0.0305157,0.4786409
83,51.4108542,227.336940718482,0.499993405863961,0.107183999492029,2,0.0416117,0.0515937,0.0329039,0.4816008
84,52.0455742,227.323574738355,0.499993449188888,0.109127230291777,2,0.0404469,0.0558415,0.0353732,0.4945661
85,52.6742454,227.310238423451,0.499993413110133,0.110513283416023,2,0.043066,0.0532534,0.0312868,0.4942918
86,53.2889873,227.297091650407,0.499993634764373,0.110238209522711,2,0.0422468,0.0539575,0.0312055,0.4804408
87,53.9053352,227.284440623208,0.499993892161398,0.109555634937775,2,0.0420786,0.053436,0.0321621,0.4815999
88,54.5241079,227.27221363152,0.499994057401645,0.108536212075238,2,0.0439268,0.0525515,0.034556,0.4791644
89,55.169105,227.260265509754,0.499994157765115,0.102319333253395,2,0.041659,0.0525542,0.0311442,0.5100069
90,55.7803544,227.248434274598,0.499994178739763,0.10552741513615,2,0.0415365,0.0539698,0.031057,0.478238
91,56.4110599,227.236677728086,0.499994253581071,0.103113155729456,2,0.0420805,0.0532752,0.0320107,0.4959033
92,57.0405446,227.225184108586,0.499994379514486,0.102394541175117,2,0.0417412,0.0525113,0.034227,0.4910973
93,57.6706822,227.213876526741,0.499994406294319,0.105680875492874,2,0.0431669,0.0535041,0.0326868,0.4925118
94,58.3053401,227.202676229091,0.499994555414573,0.105475889811156,2,0.0431532,0.0549481,0.0309388,0.4982389
95,58.9234631,227.191736212043,0.499994695115412,0.0977101815815113,2,0.0409152,0.0542164,0.0316129,0.4838975
96,59.5325757,227.181027874863,0.49999479263221,0.0997476092376766,2,0.0419239,0.0533056,0.0304809,0.4768291
97,60.1427078,227.17048390311,0.499994826238781,0.101728440024823,2,0.0406401,0.0512445,0.0314361,0.4797926
98,60.7742504,227.160111929659,0.499994913188862,0.101083662516534,2,0.0413661,0.0566418,0.0336313,0.4900289
99,61.389506,227.149923935183,0.49999497446315,0.100708391618855,2,0.0426578,0.054655,0.0314593,0.4802503
100,62.0097585,227.139822005478,0.49999504138977,0.101038357543015,2,0.0416005,0.0538897,0.0343251,0.4804146
101,62.6247228,199.548019754505,0.537986394892059,0.101314060017342,4,0.0412848,0.0525641,0.0302148,0.4839384
102,63.2646155,227.726245640386,0.490780620150809,0.199999441392831,4,0.0415409,0.0524779,0.0315829,0.5076611
103,63.9031046,218.325637576572,0.495672223735404,0.198740433995112,4,0.0489769,0.0539184,0.0316948,0.496747
104,64.5489115,216.39438546406,0.497582097591878,0.19404739770327,4,0.041354,0.0527376,0.0312138,0.5138957
105,65.1837264,215.049557919701,0.49929464403646,0.189777060997007,4,0.0421302,0.0508967,0.0313112,0.503426
106,65.8339106,214.628884699768,0.499615848680398,0.184415246282093,4,0.0409838,0.0531209,0.0320161,0.5167549
107,66.4798339,214.338976159474,0.499883037584099,0.164143076209769,4,0.0425491,0.0536555,0.0299319,0.5134207
108,67.1084907,214.218645463056,0.499954539793231,0.125498704143559,4,0.0439818,0.0559322,0.0326204,0.4887485
109,67.7665006,214.157979824171,0.499975767343272,0.120535949700474,4,0.042124,0.0545709,0.0336601,0.517962
110,68.451608,214.120427214941,0.499983786653973,0.114683116315907,4,0.0428891,0.0543851,0.03192,0.5484217
111,69.2173854,214.093809889665,0.499987787364126,0.105064387074426,4,0.049786,0.0613853,0.0377871,0.6054449
112,69.9171598,214.072638226822,0.499989824090438,0.0914804879881087,4,0.0522734,0.0577119,0.0371644,0.5446223
113,70.566057,214.054588881753,0.499991154941302,0.0855078732078403,4,0.0416737,0.0510373,0.0342804,0.512862
114,71.2058095,214.038923262154,0.499992190553718,0.0934659398450584,4,0.0409878,0.0526656,0.0323686,0.5059221
115,71.8504256,214.025680789201,0.49999308528052,0.0959085239535494,4,0.042814,0.0522775,0.0312217,0.5115195
116,72.4976089,214.014031208772,0.499993750850401,0.0981008559815915,4,0.0391089,0.0535333,0.0309768,0.5172011
117,73.1372883,214.003553946528,0.499994351727584,0.10010489665704,4,0.0407528,0.0535537,0.031343,0.5075717
118,73.7832675,213.994189714029,0.49999502374696,0.088543643551218,4,0.0407122,0.0523438,0.0311694,0.5144274
119,74.4021304,213.985927559254,0.499995621969984,0.0837833385813019,4,0.0420844,0.0524626,0.0327406,0.4847732
120,75.0600695,213.978604492802,0.499996033173823,0.0792731280431194,4,0.0434945,0.0552009,0.0328829,0.5187477
121,75.7276897,213.972014174074,0.499996316268623,0.076015868423587,4,0.0416868,0.0530784,0.030599,0.5360272
122,76.3761986,213.965921260842,0.499996519741273,0.0760456941175928,4,0.0403942,0.054041,0.030303,0.517221
123,77.025572,213.960196221478,0.499996707737961,0.0733957225413305,4,0.0418252,0.0567356,0.0327962,0.5107625
124,77.6223605,213.954783641453,0.499996899545685,0.0734258102823578,4,0.0400917,0.0543922,0.0329864,0.4593217
125,78.2328358,213.949686772629,0.499997096341176,0.0727043095909822,4,0.0410179,0.0538379,0.0331984,0.474758
126,78.8296768,213.944933651055,0.499997274881311,0.0733052323418826,4,0.0433121,0.0538131,0.0319,0.4611786
127,79.4287438,213.94047977946,0.499997407584867,0.0696612272579977,4,0.0416536,0.0527059,0.0306942,0.4668679
128,80.03941,213.936231324735,0.499997497691045,0.068096042561789,4,0.0415646,0.0537307,0.0318483,0.4757683
129,80.6743251,213.932143187153,0.499997563179723,0.0666856218703562,4,0.0435777,0.0550837,0.0326448,0.4935427
130,81.2678531,213.928181672855,0.499997605601049,0.066892572353106,4,0.0416755,0.0522996,0.0322147,0.4607893
131,81.8773298,213.924307956227,0.499997636392279,0.0656747047360219,4,0.0407021,0.052668,0.0318158,0.4772145
132,82.4750761,213.920512614635,0.499997684633346,0.062463775015671,4,0.0414049,0.0521478,0.0316449,0.4658321
133,83.0873809,213.916819315097,0.499997738437386,0.0644502301334355,4,0.0423148,0.0530538,0.0328924,0.4746676
134,83.6923462,213.913220121583,0.499997793710188,0.0651298478415409,4,0.0420156,0.0543999,0.0309975,0.4709879
135,84.296987,213.909687122312,0.499997850228035,0.0642168985493056,4,0.0419834,0.0546075,0.0316439,0.469731
136,84.9006586,213.90621759632,0.49999789781705,0.0642544068583204,4,0.0410066,0.0526343,0.0336711,0.4662119
137,85.5078551,213.902823994009,0.499997944609791,0.0643596813790998,4,0.0418447,0.0537325,0.0306677,0.4744537
138,86.1443942,213.899511804271,0.499997985944907,0.0605698698639174,4,0.0432789,0.0575076,0.0327011,0.496117
139,86.7468776,213.896259264576,0.499998015316548,0.0601869001622586,4,0.0428872,0.0547903,0.0312014,0.4671686
140,87.3520845,213.893050266321,0.499998025474215,0.0603005031045649,4,0.0450794,0.0529458,0.0307953,0.4698032
141,87.9584789,213.889871547151,0.499998036248823,0.0623991088367256,4,0.0455178,0.0528783,0.0316988,0.4680926
142,88.5650622,213.886728465259,0.499998049549458,0.0626801068747195,4,0.0411438,0.0522673,0.0305926,0.4759337
143,89.175349,213.883623591931,0.499998075987422,0.0593184146298545,4,0.0415438,0.0532941,0.0346217,0.4706334
144,89.7700205,213.880588375313,0.499998115435886,0.0584894577847666,4,0.0393288,0.0521393,0.0319463,0.4640052
145,90.3792508,213.877613447116,0.499998154728436,0.0595950750545065,4,0.0430693,0.0540882,0.0319872,0.472639
146,90.9901182,213.874681441411,0.499998187637514,0.0589055724889221,4,0.0411599,0.0542468,0.0313244,0.4779428
147,91.6072791,213.871795165085,0.499998202369242,0.0597760689202704,4,0.0421082,0.0529221,0.0318924,0.4839494
148,92.2075383,213.868949329236,0.499998215266819,0.0603729372689147,4,0.044916,0.0548714,0.0318781,0.4614591
149,92.8018927,213.866109733145,0.499998240320037,0.0594370394603478,4,0.0414418,0.0528655,0.0306113,0.4627812
150,93.4036458,213.863311946522,0.499998268826367,0.0593493264480076,4,0.0445016,0.0515712,0.0326318,0.4663224
151,94.0321578,197.181046235482,0.513260214829932,0.0560723110004451,8,0.0421118,0.0540603,0.0305208,0.4950733
152,94.6669649,202.841646949306,0.498219554723753,0.190564390765321,8,0.041628,0.0542618,0.035929,0.4931569
153,95.2818404,202.091441868579,0.499754110771823,0.173075413225824,8,0.0416688,0.0512203,0.0309227,0.4837545
154,95.9352113,201.989060028281,0.49989285777934,0.157059619307102,8,0.0424067,0.0532778,0.0316153,0.517533
155,96.5684431,201.932181563612,0.499913489965147,0.151500472215158,8,0.0504348,0.0508742,0.0347597,0.4907587
156,97.2443743,201.883594370999,0.499957991190478,0.134565315399727,8,0.041988,0.0551649,0.0317029,0.5392087
157,97.9099377,201.853435447633,0.499970125463692,0.123229991663749,8,0.0462237,0.0543419,0.032552,0.5224769
158,98.5729298,201.830498828168,0.499983219587611,0.100764799022797,8,0.0427601,0.0536863,0.0319681,0.5272702
159,99.2638321,201.814706444155,0.49998537869951,0.0883120296922805,8,0.044252,0.0562394,0.0321907,0.5511122
160,99.9113097,201.801086351127,0.499990108090632,0.0778480994034127,8,0.0412929,0.0518326,0.0313484,0.5160305
161,100.559524,201.790503571185,0.49999164837437,0.072166574189329,8,0.0437453,0.0533347,0.0353578,0.5091341
162,101.205381,201.781178861522,0.499993596371042,0.0747532244348814,8,0.0398565,0.0524879,0.0295583,0.5170776
163,101.8420242,201.77360085275,0.499994549807304,0.0716411335536183,8,0.0410027,0.0526771,0.0314648,0.5048144
164,102.5028089,201.766798255548,0.499995306603968,0.062794623917397,8,0.04126,0.0515852,0.0306292,0.5312009
165,103.1442446,201.760864183292,0.499995883890063,0.0591605592650873,8,0.0436736,0.0526092,0.0331845,0.5025125
166,103.7689551,201.755515151692,0.499996319172341,0.057085347502546,8,0.0404214,0.052305,0.032723,0.492135
167,104.3876823,201.750799166484,0.499996746550447,0.0589849137798372,8,0.0407576,0.053109,0.0307049,0.4876923
168,105.0192012,201.746316302986,0.49999705614964,0.0565860492257113,8,0.0422465,0.0529775,0.0307913,0.4975566
169,105.6411143,201.742075250122,0.499997329225303,0.057639502427104,8,0.0403461,0.053579,0.0315431,0.4891406
170,106.2732696,201.738360248491,0.499997527382152,0.0561597411846733,8,0.041712,0.0533344,0.0322858,0.4975521
171,106.9041552,201.73509193912,0.499997718714436,0.0550839950144946,8,0.042412,0.0530162,0.0324498,0.4964547
172,107.5274891,201.731765282851,0.499997852819628,0.0503562229254927,8,0.0418022,0.0537239,0.0312615,0.4888111
173,108.1830216,201.728427232749,0.499997986941804,0.0510324799872417,8,0.0410359,0.0533573,0.0321417,0.5221338
174,108.8242997,201.725413954108,0.499998099691235,0.04974090066789,8,0.0435535,0.0545311,0.0319176,0.5036356
175,109.4659898,201.722777140523,0.499998218185938,0.050008219230222,8,0.040725,0.0529441,0.0343383,0.5043697
176,110.0929835,201.719994105215,0.499998296413319,0.0497320637332083,8,0.0409825,0.0522603,0.031431,0.4958682
177,110.7188161,201.717119155849,0.499998376936003,0.0483755197153671,8,0.0416149,0.0532318,0.0347239,0.4879685
178,111.3561188,201.714484302456,0.499998469001761,0.0494228354673076,8,0.0418489,0.0535533,0.031981,0.5011238
179,111.9860646,201.71216468043,0.499998554282146,0.0483770130344426,8,0.0415616,0.0535094,0.0317121,0.4954715
180,112.6205169,201.709704345805,0.499998597484199,0.047735620031812,8,0.041008,0.0535431,0.035437,0.4933707
181,113.240184,201.70710048015,0.499998641341132,0.0489473265068602,8,0.0412875,0.0525907,0.0310972,0.4887252
182,113.8848698,201.70469196792,0.499998694842295,0.046274468793457,8,0.0411386,0.0526785,0.0318555,0.5127263
183,114.5322592,201.70255086426,0.499998759210771,0.0474340988118715,8,0.0462438,0.0537563,0.0335138,0.5069392
184,115.1488814,201.700262509589,0.499998778773433,0.0455505818575823,8,0.0405765,0.0543399,0.0312676,0.4829946
185,115.7720262,201.697781640236,0.499998783252716,0.0466004555948142,8,0.0413788,0.0526251,0.0304338,0.4921681
186,116.4070602,201.695368567342,0.499998827694207,0.0472581162187918,8,0.0430018,0.053632,0.0322448,0.4999697
187,117.0561574,201.693246200325,0.499998869818904,0.0480309354202753,8,0.041886,0.0537923,0.0320001,0.5147732
188,117.694076,201.69111658718,0.499998880642166,0.0453511848757449,8,0.0425737,0.0569777,0.0309573,0.5005233
189,118.3232844,201.688794504539,0.499998864543076,0.0439991164308612,8,0.0414284,0.052828,0.0307602,0.4977091
190,118.9609763,201.686443694045,0.499998883709029,0.0425555207808604,8,0.0419531,0.0520813,0.0312674,0.5060929
191,119.6040957,201.684245956751,0.499998938672568,0.0421368671104276,8,0.0425828,0.0522468,0.0318556,0.5082676
192,120.2419944,201.682283833742,0.499998952783747,0.0427818672792658,8,0.0444497,0.0550249,0.0331292,0.4958063
193,120.894864,201.680262418215,0.499998969406015,0.0439351380590372,8,0.0408792,0.0521766,0.0319924,0.5202068
194,121.5278285,201.678020288742,0.499998922968863,0.0400568694767403,8,0.0419405,0.0547421,0.0316971,0.4961669
195,122.1525248,201.675833211674,0.49999896238302,0.0388144560165835,8,0.0409748,0.0529208,0.0306009,0.492876
196,122.7799469,201.673771102427,0.499999007133733,0.0372299013357064,8,0.0421342,0.0525667,0.033696,0.4890296
197,123.4169548,201.671825606823,0.499999014488941,0.0385867582053362,8,0.0438089,0.0545784,0.0314246,0.500924
198,124.0493314,201.669776175273,0.49999899672946,0.0364665847716213,8,0.0410499,0.0540776,0.0298614,0.5009347
199,124.6706266,201.667623380314,0.499998992774954,0.0377096901786046,8,0.041657,0.0553582,0.0309549,0.4868154
200,125.3634508,201.665526572399,0.499999027158035,0.036022707127679,8,0.0414961,0.0569574,0.0334826,0.5515893
201,125.9884294,194.856036682813,0.498829604881786,0.0372656830257152,16,0.0468946,0.0529804,0.0318631,0.4862956
202,126.6050286,194.71678248598,0.499776061700522,0.165677640451774,16,0.0420543,0.0520264,0.0344933,0.4780045
203,127.2067245,194.698765350715,0.499927556400079,0.110008169024544,16,0.041038,0.0527208,0.0311729,0.4682917
204,127.8069354,194.74342132261,0.499846479678745,0.142371240776946,16,0.0406769,0.0520471,0.0310078,0.4698451
205,128.4146914,194.759194325102,0.499837543014645,0.135133347217829,16,0.0414504,0.0525302,0.0303878,0.4771893
206,129.0389116,194.755338966845,0.499801186573948,0.157782011728382,16,0.039579,0.0514618,0.0318352,0.492737
207,129.6732536,194.703008495793,0.499898469868712,0.102167920414082,16,0.0414502,0.0535901,0.0330757,0.4986112
208,130.3231804,194.676270037725,0.499948801139648,0.106974292108719,16,0.0440529,0.0560174,0.0321269,0.5110141
209,131.0578411,194.660449312888,0.499989992485591,0.0640793893132338,16,0.0430174,0.0550697,0.0333862,0.5944299
210,131.7373726,194.659701651692,0.49999410869929,0.0601120858514205,16,0.0494905,0.0566754,0.0353301,0.5283889
211,132.4206623,194.66072838999,0.499995458223146,0.0502538616505306,16,0.0447777,0.052676,0.0328722,0.5452414
212,133.052791,194.662219091818,0.499995919479693,0.046804327269603,16,0.038988,0.0535625,0.0318663,0.5015727
213,133.6791636,194.663894460609,0.499996365830665,0.043892178857741,16,0.0391513,0.0517302,0.0304059,0.4990236
214,134.3180449,194.665635321032,0.499996785667328,0.0395964163723811,16,0.0401581,0.0532485,0.0298669,0.5085641
215,134.9565939,194.667341802022,0.499997140449496,0.0378561766270997,16,0.0425892,0.0517026,0.0342416,0.5033346
216,135.5820467,194.66891996826,0.499997445865583,0.037255970549107,16,0.040052,0.0503227,0.031965,0.4963212
217,136.2278791,194.670313659445,0.499997714859648,0.0342230653716658,16,0.0410955,0.0525146,0.034415,0.5077454
218,136.8994374,194.671337941961,0.499997958663817,0.0376378628011201,16,0.0428246,0.0549429,0.0341734,0.532133
219,137.692328,194.671963924368,0.499998156581915,0.0387593660940144,16,0.0405715,0.0543141,0.0308871,0.6605123
220,138.596337,194.672191488209,0.499998304662577,0.0433675052977252,16,0.0564314,0.0740148,0.0448299,0.7175082
221,140.0279791,194.672037715232,0.499998408528632,0.0473805174029355,16,0.0731423,0.4706599,0.0689745,0.7990253
222,141.2007899,194.671572729488,0.499998498970716,0.0482574310217611,16,0.0683186,0.1227021,0.0547637,0.9142949
223,142.3291337,194.67087009546,0.499998571322383,0.0522255164049907,16,0.0839971,0.1903143,0.057744,0.7864058
224,143.5220762,194.669973175574,0.499998652052272,0.0458131953281715,16,0.0657766,0.232381,0.0536629,0.8282459
225,144.6351143,194.668987385863,0.499998704183385,0.0457184365561126,16,0.0684015,0.1070776,0.0558413,0.8679816
226,145.4005562,194.667871780955,0.499998775031954,0.0419077479507745,16,0.0529601,0.061779,0.0448206,0.5959067
227,146.385996,194.666881732307,0.499998786754566,0.0410386108219368,16,0.0588869,0.0782642,0.0460883,0.7906979
228,147.2506375,194.665677081435,0.499998865672603,0.0374829332846197,16,0.066612,0.0781631,0.0527289,0.6521637
229,148.0797227,194.664927256923,0.499998740024974,0.0373137753706494,16,0.0674294,0.0818519,0.0507201,0.6145004
230,148.9033472,194.663598781844,0.499998779404018,0.0341772677685145,16,0.0570546,0.0669186,0.0455155,0.6436514
231,149.7084842,194.662942438523,0.499998479071043,0.0385428624200216,16,0.0533744,0.0695718,0.0443861,0.6269392
232,150.4525648,194.661477254177,0.49999867928147,0.0350734238896951,16,0.0543822,0.0648623,0.0391645,0.5775919
233,151.1870522,194.660599166485,0.499998626344716,0.0414517594137051,16,0.0507114,0.0629348,0.0419775,0.5711557
234,151.903286,194.659135655472,0.499998996530561,0.0353511562780953,16,0.0488825,0.0600235,0.0406509,0.5583817
235,152.6373898,194.657587194868,0.49999903122072,0.039440359818699,16,0.0480898,0.0604427,0.0394337,0.5763922
236,153.4229931,194.656123461546,0.499999183384012,0.0341286692177254,16,0.0535956,0.0779629,0.0413861,0.6004914
237,154.1921701,194.654789817473,0.499999210331733,0.0346715921298715,16,0.0553506,0.064668,0.0435233,0.5943241
238,154.9395541,194.653490014623,0.499999230298645,0.0353558395064023,16,0.0537446,0.0616843,0.041479,0.5816305
239,155.6994368,194.651985675874,0.499999216746887,0.0336521248032387,16,0.0517929,0.063518,0.0436858,0.5922092
240,156.4585736,194.650455362911,0.499999226910705,0.0342844953842309,16,0.0505797,0.0664173,0.0428747,0.5903539
241,157.2132638,194.648960111701,0.499999249758463,0.0329992948635064,16,0.0523509,0.0627176,0.0434435,0.5862644
242,157.9304725,194.647669149167,0.499999272578059,0.0293544025934583,16,0.052656,0.0625861,0.0386312,0.5556552
243,158.6318223,194.64642769865,0.499999292813478,0.0297119590404642,16,0.0477399,0.0608386,0.0392285,0.543328
244,159.3587751,194.645040362437,0.499999277028515,0.0300521248673187,16,0.0454989,0.0571287,0.0387778,0.5776321
