iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
65,4.84432,219.479437780349,0.49997083932993,0.0141925984334801,0.0129353,0.0523299,0.000208,0.0013452
66,4.9180345,219.470538983634,0.499947268426465,0.013615145485285,0.0118649,0.0585455,0.0001826,0.0013528
67,4.9850502,219.469866234544,0.499913994075117,0.0139709566528041,0.0119628,0.051913,0.000192,0.0013331
68,5.0574325,219.318916280837,0.500105277272452,0.0129103711348564,0.0129781,0.0561948,0.0002285,0.0013875
69,5.1316078,219.338931553587,0.500078403213797,0.012810764266735,0.0134467,0.0577418,0.0002369,0.0012479
70,5.2055366,219.305506099882,0.500106134849472,0.0126122949682063,0.0095461,0.0613088,0.0002404,0.0012187
71,5.2761643,219.312320725297,0.500080394978749,0.0125558072559752,0.0113257,0.0550836,0.0002056,0.0022983
72,5.3532116,219.297939863907,0.500075570426543,0.0129716494975786,0.0140817,0.0595976,0.0002128,0.0013219
73,5.4182566,219.299465778906,0.50005024258456,0.0133362609943419,0.0127731,0.0494816,0.0001589,0.0010684
74,5.4890546,219.293557128489,0.50003315218809,0.0133112894658441,0.0125435,0.0553111,0.0001888,0.0012008
75,5.551373,219.296975414235,0.500005999987448,0.0130131876624421,0.0122743,0.0470493,0.0002291,0.0011603
76,5.6201156,219.293463362954,0.499987208150442,0.0127337760782481,0.0124362,0.0532559,0.0002342,0.0012089
77,5.6876338,219.290865785467,0.49996615628615,0.0123606401459772,0.0103833,0.0542,0.0002135,0.0013546
78,5.752036,219.287219162102,0.499945279300097,0.0119367045743159,0.0121654,0.0490881,0.0001841,0.0012026
79,5.8141549,219.286176586148,0.499921486636657,0.0115845552118775,0.0106383,0.0479916,0.0003129,0.0014012
80,5.8764373,219.28814623218,0.499896255802241,0.012100163976825,0.0110842,0.0480664,0.000223,0.0014367
81,5.9365972,219.144306710526,0.500092894565576,0.0109726734850378,0.0107577,0.0462643,0.0003382,0.0014267
82,6.0000733,219.157660059274,0.50008596760004,0.0113343403359616,0.0119986,0.0488589,0.0001957,0.0010998
83,6.068107,219.270257901108,0.499903884293392,0.0114112222711613,0.0116927,0.0526958,0.000568,0.001426
84,6.128744,219.113949389096,0.500098443117813,0.0104132328522024,0.0112368,0.0461439,0.0002863,0.0013649
85,6.1961753,219.146961883694,0.500055878677575,0.0104647968659642,0.0122843,0.0511584,0.0003394,0.0013848
86,6.2716064,219.115209102324,0.500085783105756,0.0105994134952117,0.0117162,0.0603289,0.0002206,0.0013669
87,6.3350952,219.128803007381,0.500059723007451,0.0108161889285535,0.0123206,0.0484675,0.0001864,0.0011925
88,6.395059,219.116032081796,0.500063152067598,0.0109460980327883,0.0099116,0.0462752,0.0003058,0.0020845
89,6.4667674,219.117983729657,0.500047715730815,0.010792112805127,0.0112051,0.0569834,0.0002071,0.001454
90,6.533986,219.109416461219,0.500043329600756,0.0106963897305163,0.0137741,0.0504391,0.0001988,0.0014379
91,6.5980931,219.110882144389,0.500026891228079,0.0104447493616547,0.0129712,0.0478111,0.000198,0.0012791
92,6.6672098,219.107816199897,0.500015976761432,0.0101575230076288,0.0093749,0.0566495,0.0002474,0.0013811
93,6.7324888,219.10783265935,0.500001749308568,0.00998209509735015,0.0121251,0.0495791,0.0002209,0.0015011
